"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2019-7530-8/07/2020","02",0,"SA","Station Wagon","2015","North West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5125",,
"2019-7531-8/07/2020","01",0,"SA","Motor Cars - Sedan","2014","North","Female","070","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5107",,
"2019-7531-8/07/2020","02",0,"SA","SEMI TRAILER","2008","North","Male","052","SA","HC","Full","Not Towing","Reversing","001","5114",,
"2019-7532-8/07/2020","01",0,"SA","Station Wagon","2014","South","Male","058","SA","C ","Full","Not Towing","Right Turn","002","5085",,
"2019-7532-8/07/2020","02",0,"SA","Motor Cars - Sedan","2011","North","Male","072","SA","C ","Full","Not Towing","Straight Ahead","002","5067",,
"2019-7533-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","North West","Male","069","SA","C ","Full","Not Towing","Right Turn","001","5290",,
"2019-7533-8/07/2020","02",0,"SA","Motor Cars - Sedan","2007","South East","Male","025","SA","C ","Full","Not Towing","Straight Ahead","002","5290",,
"2019-7534-8/07/2020","01",0,"NT","OMNIBUS","2014","East","Male","059","NT","MR","Full","Not Towing","Right Turn","026","5075",,
"2019-7534-8/07/2020","02",0,"SA","Motor Cars - Sedan","2006","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2019-7535-8/07/2020","01",0,"SA","Motor Cars - Sedan","2000","West","Male","067","SA","C ","Full","Not Towing","Straight Ahead","001","5073",,
"2019-7535-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-7536-8/07/2020","01",1,"SA","Station Wagon","2014","West","Male","033","SA","C ","Full","Not Towing","Straight Ahead","003","5158",,
"2019-7536-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","West","Female","028","SA","C ","Full","Not Towing","Straight Ahead","001","5062",,
"2019-7537-8/07/2020","01",1,"SA","Motor Cars - Sedan","1996","North","Male","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5062",,
"2019-7537-8/07/2020","02",0,"SA","Motor Cars - Sedan","2016","North",,,,,,"Unknown","Parked","000",,,
"2019-7537-8/07/2020","03",0,"SA","Station Wagon","2015","North",,,,,,"Unknown","Parked","000",,,
"2019-7537-8/07/2020","04",0,"SA","Station Wagon","2015","North",,,,,,"Unknown","Parked","000",,,
"2019-7538-8/07/2020","01",0,"SA","Motor Cars - Sedan","2008","North","Male","021","SA","C ","Full","Not Towing","U Turn","001","5162",,
"2019-7538-8/07/2020","02",0,"SA","Station Wagon","2004","North","Male","045","SA","C ","Full","Not Towing","Straight Ahead","001","5155",,
"2019-7539-8/07/2020","01",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-7539-8/07/2020","02",0,"SA","Motor Cars - Sedan","2000","North",,,,,,"Not Towing","Parked","000",,,
"2019-7539-8/07/2020","03",0,"NSW","Station Wagon","2013","North",,,,,,"Not Towing","Parked","000",,,
"2019-7540-8/07/2020","01",0,,"Pedal Cycle",,"South","Male","069",,,,,"Straight Ahead","001","5064",,
"2019-7540-8/07/2020","02",0,"SA","Motor Cars - Sedan","2004","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Entering Private Driveway","001","XXXX",,
"2019-7541-8/07/2020","01",0,"SA","Motor Cars - Sedan","2003","South","Male","053","SA","C ","Full","Not Towing","Straight Ahead","001","5023",,
"2019-7541-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2011","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Swerving","001","XXXX",,
"2019-7542-8/07/2020","01",1,,"Pedal Cycle",,"North","Male","041",,,,,"Straight Ahead","001","5065","Y",
"2019-7543-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","East","Female","030","SA","C ","Learners","Not Towing","Straight Ahead","002","5087",,
"2019-7543-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-7544-8/07/2020","01",0,"SA","SEMI TRAILER","2018","West","Male","038","SA","HCR ","Full","Trailer","Straight Ahead","001","5108",,
"2019-7544-8/07/2020","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2019-7545-8/07/2020","01",0,"SA","Station Wagon","XXXX","South West","Male","036","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5081",,
"2019-7545-8/07/2020","02",0,"SA","Station Wagon","2007","North West","Female","047","SA","C ","Full","Not Towing","Straight Ahead","001","5131",,
"2019-7546-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","North East","Male","055","SA","HCR ","Full","Not Towing","Straight Ahead","001","5107",,
"2019-7546-8/07/2020","02",0,"SA","Station Wagon","2011","North East","Male","055","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5088",,
"2019-7547-8/07/2020","01",0,"SA","Motor Cars - Sedan","2010","South","Male","065","SA","C ","Full","Not Towing","Straight Ahead","001","5061",,
"2019-7547-8/07/2020","02",0,"SA","Utility","2007","South","Male","067","SA","MR","Full","Not Towing","Stopped on Carriageway","001","5050",,
"2019-7548-8/07/2020","01",0,"SA","Station Wagon","1993","South East","Male","022","SA","C ","Full","Trailer","Entering Private Driveway","002","5279",,
"2019-7548-8/07/2020","02",1,"VIC","BDOUBLE - ROAD TRAIN","2017","South East","Male","055","SA","MC","Full",,"Straight Ahead","001","5291",,
"2019-7549-8/07/2020","01",0,"SA","Utility","2003","North West","Male","036","SA","C ","Full","Trailer","Swerving","001","5607","Y",
"2019-7550-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","003","XXXX",,
"2019-7550-8/07/2020","02",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2019-7551-8/07/2020","01",0,"SA","Utility","2013","South","Male","035","SA","MRR ","Full","Not Towing","Straight Ahead","001","5158",,
"2019-7551-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","West","Female","018","SA","C ","Provisional 2","Not Towing","Right Turn","002","5087",,
"2019-7552-8/07/2020","01",0,"SA","Station Wagon","2009","South East","Female","044","SA","C ","Full","Not Towing","Right Turn","001","5098",,
"2019-7552-8/07/2020","02",0,"SA","Motor Cars - Sedan","2008","North East","Male","042","SA","C ","Full","Not Towing","Straight Ahead","001","5114",,
"2019-7553-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","North West","Female","028","SA","C ","Full","Not Towing","Straight Ahead","001","5045",,
"2019-7553-8/07/2020","02",1,,"Pedestrian on Road",,"South West","Female","037",,,,,"Crossing without Control",,"5038",,
"2019-7554-8/07/2020","01",1,"QLD","Motor Cycle","2011","North","Male","052","SA","C R ","Full","Not Towing","Straight Ahead","001","5069","Y",
"2019-7555-8/07/2020","01",0,"SA","Motor Cars - Sedan","2004","South","Female","020","SA","C ","Full","Not Towing","Straight Ahead","001","5169",,
"2019-7555-8/07/2020","02",0,"SA","Station Wagon","2005","South","Male","072","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5159",,
"2019-7555-8/07/2020","03",0,"SA","Motor Cars - Sedan","2012","South","Female","020","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5067",,
"2019-7556-8/07/2020","01",0,"SA","Motor Cars - Sedan","2000","South West","Female","050","SA","C ","Full","Not Towing","Straight Ahead","001","5112",,
"2019-7556-8/07/2020","02",0,"SA","Motor Cars - Sedan","2002","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2019-7557-8/07/2020","01",0,"SA","Station Wagon","1998","West","Female","034","SA","C ","Full","Not Towing","Left Turn","002","5093",,
"2019-7557-8/07/2020","02",0,"SA","Motor Cycle","2019","South","Unknown","XXX","UNKNOWN","R ","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-7558-8/07/2020","01",0,"SA","Station Wagon","2005","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Left Turn","002","XXXX",,
"2019-7558-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-7559-8/07/2020","01",1,"SA","Utility","2002","North","Male","021","SA","C ","Full","Not Towing","Straight Ahead","001","5062",,
"2019-7559-8/07/2020","02",0,"SA","Station Wagon","2011","North","Male","051","SA","C R ","Full","Not Towing","Stopped on Carriageway","001","5041",,
"2019-7559-8/07/2020","03",0,"SA","Motor Cars - Sedan","2018","North","Female","033","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5159",,
"2019-7560-8/07/2020","01",0,"SA","Utility","2005","West","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5113",,
"2019-7560-8/07/2020","02",0,"SA","Station Wagon","2017","West","Male","048","SA","C ","Full","Not Towing","Parked","001","5066",,
"2019-7561-8/07/2020","01",1,"SA","OMNIBUS","2003","East","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Stopped on Carriageway","010","XXXX",,
"2019-7562-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","South East","Female","019","SA","C ","Provisional 2","Not Towing","Right Turn","001","5607",,
"2019-7562-8/07/2020","02",0,"SA","Motor Cars - Sedan","2007","North East","Female","059","SA","C ","Full","Unknown","Straight Ahead","001","5606",,
"2019-7563-8/07/2020","01",0,"SA","Utility","2012","South East","Male","065","SA","HR","Full","Not Towing","Straight Ahead","001","5233",,
"2019-7563-8/07/2020","02",0,"SA","Motor Cars - Sedan","2001","North West","Male","045","SA","C ","Full","Not Towing","Right Turn","001","5008",,
"2019-7564-8/07/2020","01",0,"SA","Motor Cars - Sedan","2018","North East","Female","029","SA","C ","Full","Not Towing","Straight Ahead","001","5158",,
"2019-7564-8/07/2020","02",0,"SA","SEMI TRAILER","2000","North East","Male","048","SA","MC","Full","Not Towing","Straight Ahead","001","5110",,
"2019-7565-8/07/2020","01",1,"SA","Motor Cars - Sedan","2006","East","Female","030","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5081",,
"2019-7565-8/07/2020","02",1,"SA","Utility","2015","South","Male","022","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5108",,
"2019-7566-8/07/2020","01",0,"SA","Motor Cars - Sedan","2010","West","Female","028","SA","C ","Full","Not Towing","Entering Private Driveway","001","5159",,
"2019-7566-8/07/2020","02",1,,"Pedal Cycle",,"East","Female","XXX",,,,,"Straight Ahead","001","5045",,
"2019-7567-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","North","Female","021","SA","C ","Full","Not Towing","Straight Ahead","001","5038",,
"2019-7567-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2005","North","Male","052","SA","HR","Full","Not Towing","Swerving","001","5108",,
"2019-7568-8/07/2020","01",1,"SA","Station Wagon","2014","East","Male","062","SA","C R ","Full","Not Towing","Right Turn","001","5161",,
"2019-7568-8/07/2020","02",0,"SA","Station Wagon","2000","West","Male","037","SA","MR","Full","Not Towing","Straight Ahead","001","5068",,
"2019-7569-8/07/2020","01",1,,"Small Wheel Vehicle User",,"South West","Male","XXX",,,,,"Walking on Road",,"5373",,
"2019-7569-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-7570-8/07/2020","01",1,"SA","Station Wagon","2003","South","Female","023","SA","C ","Provisional 2","Not Towing","Stopped on Carriageway","002","5168",,
"2019-7570-8/07/2020","02",0,"SA","Panel Van","2014","South","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5096",,
"2019-7571-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","North","Male","018","SA","C R ","Provisional 1 ","Not Towing","Straight Ahead","001","5112",,
"2019-7571-8/07/2020","02",0,"SA","Motor Cars - Sedan","1967","East","Male","050","SA","C ","Full","Not Towing","Right Turn","001","5084",,
"2019-7572-8/07/2020","01",1,"SA","Motor Cars - Sedan","2007","South East","Female","032","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5114",,
"2019-7572-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-7573-8/07/2020","01",0,"SA","Motor Cars - Sedan","2012","South","Male","045","SA","C ","Full","Not Towing","Straight Ahead","002","5092","Y",
"2019-7573-8/07/2020","02",0,"SA","Motor Cars - Sedan","2017","South","Male","047","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5096",,
"2019-7573-8/07/2020","03",0,"SA","Motor Cars - Sedan","2012","South","Female","024","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5095",,
"2019-7573-8/07/2020","04",0,"SA","Station Wagon","2009","South","Male","061","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5095",,
"2019-7574-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","South East","Male","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5158",,
"2019-7574-8/07/2020","02",0,"SA","Motor Cars - Sedan","2008","South East","Male","060","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5164",,
"2019-7575-8/07/2020","01",0,"SA","Motor Cars - Sedan","1993","South","Male","021","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5076",,
"2019-7575-8/07/2020","02",0,"SA","Station Wagon","2013","South","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5090",,
"2019-7576-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","South West","Female","054","SA","C ","Full","Not Towing","Left Turn","001","5092",,
"2019-7576-8/07/2020","02",0,"SA","Utility","2012","North West","Male","053","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5118",,
"2019-7577-8/07/2020","01",0,"SA","Utility","2009","South","Male","043","SA","HR","Full","Not Towing","Parked","001","5159",,
"2019-7577-8/07/2020","02",0,"SA","Other Defined Special Vehicle","2000","South","Male","063","SA","MC","Full","Not Towing","Straight Ahead","001","5075",,
"2019-7578-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","North","Male","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5031",,
"2019-7578-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-7579-8/07/2020","01",0,"SA","Station Wagon","2002","North","Male","056","SA","C ","Full","Not Towing","Straight Ahead","001","5095",,
"2019-7579-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","East","Female","039","SA","C ","Full","Not Towing","Straight Ahead","003","5126",,
"2019-7579-8/07/2020","03",0,"SA","Motor Cars - Sedan","2003","North","Female","037","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","005","5109",,
"2019-7580-8/07/2020","01",1,"VIC","Motor Cycle","2018","North West","Male","058","VIC","C R ","Full","Not Towing","Straight Ahead","001","3186","Y",
"2019-7581-8/07/2020","01",0,"SA","Motor Cars - Sedan","2003","South","Male","046","SA","HC","Full","Trailer","Straight Ahead","002","5640",,
"2019-7581-8/07/2020","02",0,,"Animal - Domestic - Not Ridden",,,,,,,,,,,,,
"2019-7582-8/07/2020","01",0,"SA","Taxi Cab","2015","South East","Male","032","SA","C ","Full","Not Towing","Straight Ahead","001","5600",,
"2019-7582-8/07/2020","02",0,"SA","Motor Cars - Sedan","1993","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2019-7583-8/07/2020","01",1,"SA","Station Wagon","2004","North West","Male","018","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5351","Y",
"2019-7583-8/07/2020","02",1,"SA","Station Wagon","2005","South East","Female","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5233",,
"2019-7584-8/07/2020","01",0,"SA","Station Wagon","2007","South West","Male","062","SA","HCR ","Full","Not Towing","Straight Ahead","001","5112",,
"2019-7584-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","South West","Male","030","SA","C ","Full","Not Towing","Straight Ahead","001","5112",,
"2019-7584-8/07/2020","03",0,"SA","Motor Cars - Sedan","2001","South West","Male","048","SA","MC","Full","Not Towing","Straight Ahead","001","5112",,
"2019-7585-8/07/2020","01",1,"SA","Motor Cars - Sedan","2011","South West","Female","021","SA","C ","Provisional 2","Not Towing","Swerving","001","5012",,
"2019-7585-8/07/2020","02",0,"SA","Motor Cars - Sedan","2007","South West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5107",,
"2019-7586-8/07/2020","01",3,"SA","Motor Cars - Sedan","2000","South","Male","044","VIC","C ","Full","Not Towing","Swerving","003","3032","Y",
"2019-7587-8/07/2020","01",0,"SA","Station Wagon","2016","South West","Female","059","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5114",,
"2019-7587-8/07/2020","02",0,"SA","Motor Cars - Sedan","2008","South West","Female","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5115",,
"2019-7588-8/07/2020","01",0,"SA","Station Wagon","2015","North East","Male","041","SA","C ","Full","Not Towing","Straight Ahead","001","5114",,
"2019-7588-8/07/2020","02",0,"SA","Motor Cars - Sedan","2008","South West","Male","023","SA","MC","Full","Not Towing","Right Turn","001","5081",,
"2019-7589-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","North","Male","050","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2019-7589-8/07/2020","02",1,"SA","Station Wagon","2018","North","Female","061","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5049",,
"2019-7590-8/07/2020","01",0,"SA","Utility","2018","South West","Male","064","SA","C R ","Full","Not Towing","Straight Ahead","001","5006",,
"2019-7590-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-7591-8/07/2020","01",0,"SA","Utility","2013","South West","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5013",,
"2019-7591-8/07/2020","02",0,"SA","Motor Cars - Sedan","2014","South West","Male","034","SA","C ","Full","Not Towing","Straight Ahead","001","5012",,
"2019-7592-8/07/2020","01",0,"SA","Motor Cars - Sedan","2000","South West","Female","034","SA","C ","Full","Not Towing","Straight Ahead","003","5108",,
"2019-7592-8/07/2020","02",1,"SA","Motor Cars - Sedan","2008","South West","Female","020","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
